Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment_label,sentiment_score,PIX,Login/Autenticação,Performance,Interface/Usabilidade,Empréstimos/Crédito,Pagamentos/Boletos,Saldo/Extrato,Atendimento,Cadastro/Conta,Investimentos,Segurança,Notificações,Questões geográficas,Placas/Veículos,Outros
465,613365711,Ivalbuq,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13261544144,Não funciona,2,,,13/10/2025 07:56,,,25.9.2,negative,0.8501971364021301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
466,613365711,Nathyxy,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13261285629,Não consigo acessar minha conta horrível,1,,,13/10/2025 06:49,,,25.9.2,negative,0.9327993988990784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
467,613365711,felipegamajf,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13261239301,"Safadeza esse banco sempre está fora do ar app nunca funciona, sempre nas datas de pagar para de funcionar, parece que é só pra pagar juros",1,,,13/10/2025 06:36,,,25.9.2,negative,0.9290180802345276,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
468,613365711,Wichnoski,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13260661893,"Que lentidão pra abrir o aplicativo, precisam ajustar isso",3,,,13/10/2025 03:46,,,25.9.2,negative,0.914561927318573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
469,613365711,Leonard Mascarenhas,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13258162668,"Estou a 2 semanas sem conseguir acessar a minha conta , pois o aplicativo no abre , baixei a ultima versão do aplicativo e o problema continua, como pode isso um banco do porte do Santander ter uma equipe de software tão ruim que não conseguem corrigir um problema que persiste a mais de 2 semanas",1,,,12/10/2025 18:44,,,25.9.2,negative,0.9110636711120604,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
470,613365711,ThiagoH86,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13258825639,"O App não funciona. Eu abro, ele carrega e fecha sozinho",1,,,12/10/2025 15:31,,,25.9.2,negative,0.7501091361045837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
471,613365711,Spidaja,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13258610581,"Simplesmente trava e não consigo clicar nos botões na tela dizendo  “Com apenas alguns passos, você já volta a movimentar sua conta e usar os produtos e serviços Santander”",3,,,12/10/2025 14:09,,,25.9.2,negative,0.6803383231163025,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
472,613365711,Bia Instrutora,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13257269525,Toda vez que vou abrir o app tem a mensagem pra eu clicar. Me obrigando de uma certa forma q adquirir o serviço de Dindim. Que coisa chata!,2,,,12/10/2025 07:45,,,25.9.2,negative,0.9497023820877076,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
473,613365711,michdiniz,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13256660903,Depois que logo o aplicativo trava e fecha sozinho,2,,,12/10/2025 05:03,,,25.9.2,negative,0.7855159640312195,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
474,613365711,SirPervensie,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13254917146,"Desde a att do IOS o aplicativo esta fechando sozinho, não consigo entrar!",1,,,11/10/2025 18:33,,,25.9.2,negative,0.836985170841217,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
475,613365711,tampa 1947,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13254620804,"Atualizei o aplicativo e ele diz que preciso cadastrar nova senha! 
Não aceita a biometria que já estava cadastrada !",1,,,11/10/2025 16:44,,,25.9.2,negative,0.7974273562431335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476,613365711,Juliard bortoleto,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13254441788,Não abre,1,,,11/10/2025 15:32,,,25.9.2,negative,0.6471233367919922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
477,613365711,Faeldeveza,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13253780662,"O aplicativo é bom, nunca me deixou na mão. Porém, com essas últimas atualização vocês acrescentaram uma animação após o login que mais atrapalha do que ajuda. Além disso eu gostaria de pedir que o aplicativo fosse mais personalizável, principalmente no acesso rápido abaixo do saldo.",4,,,11/10/2025 11:42,,,25.9.2,negative,0.3601440787315368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
478,613365711,CA2JR,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13251602910,Depois da última atualização não consegui fazer nenhuma transação pelo App.,1,,,11/10/2025 01:15,,,25.9.2,negative,0.6094347834587097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
479,613365711,TakuruamÃ¤,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13251587765,"A senha não define, uma senha para cada acesso. Horrível e cansativo. Diversas ocorrências no Reclame Aqui.",1,,,11/10/2025 01:10,,,25.9.2,negative,0.9175549745559692,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
480,613365711,FÃ¡bio Paulino,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13249886002,"Não passa da logo de abertura do banco infelizmente, faz uma semana que estou com esse problema e não consigo fazer pix e nem acessar. Uso o Iphone 6s plus que estão com o iOS sempre atualizado e nada.",1,,,10/10/2025 13:59,,,25.9.2,negative,0.8845552206039429,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
481,613365711,heeiny,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13249004382,"Do nada o app só fica na tela vermelha e não consigo mais entrar em nada, já deletei tudo do meu celular pra acessar o app e ele simplesmente não sai da tela vermelha, não consigo entrar em contato com o sac pq não falam nada, está horrível não recomendo",1,,,10/10/2025 09:25,,,25.9.2,negative,0.938471496105194,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
482,613365711,Senador do Forro,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13246434687,Gostaríamos do modo escuro ou noturno para o interface do App.. a noite a claridão da tela é demais,5,,,09/10/2025 18:54,,,25.9.2,negative,0.6109375357627869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
483,613365711,IFG2021,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13246275455,Funcionalidades que todos os outros bancos possuem não chegou no Santander. Coisa simples. Aparecer soma de saídas e entradas nos lançamentos futuros e opção no dda e de pagar no vencimento como um botão sem ter que ficar escolhendo data.,3,,,09/10/2025 17:53,,,25.9.2,negative,0.58243328332901,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
484,613365711,Anderson fontes,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13246116895,"O aplicativo está mega lento e parece que não vai abrir e demora uma eternidade, além do mais ficou horrível o designer, eu agora nem sei se sou mais Santander Select, agora ficou tudo vermelho. Da vontade até de ir para o personalite do Itaú",1,,,09/10/2025 16:53,,,25.9.2,negative,0.9454491138458252,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
485,613365711,Daylane,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13246040733,"Estou tentando reativar minha conta e é erro atrás de erro, bug atrás de bug. Uma grande perda de tempo e da minha paciência",1,,,09/10/2025 16:23,,,25.9.2,negative,0.928865134716034,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
486,613365711,Frajolino,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13245800918,"Faz 04 dias que o app não funciona.
Mesmo reinstalando novamente por diversas vezes",1,,,09/10/2025 14:49,,,25.9.2,negative,0.7927265167236328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
488,613365711,Gabri3//a,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13244151453,"Atualizei o app e desde então ele está simplesmente fechando sozinho. Estava tentando voltar a usar o banco, mas assim é difícil",1,,,09/10/2025 06:37,,,25.9.2,negative,0.8565711975097656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
492,613365711,taina 13,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13240935329,"É uma vergonha o quanto esse aplicativo fica fora do ar, na hora que mais precisamos ele não entra! Um desrespeito!",1,,,08/10/2025 11:05,,,25.9.2,negative,0.9577697515487672,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
493,613365711,Ruim se,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13240881941,Tá muito ruim aplicativo nunca entra não tive nem meu primeiro acesso não faço ideia o porque disso,1,,,08/10/2025 10:49,,,25.9.2,negative,0.9356439113616944,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
494,613365711,Fred SP,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13240856203,"O app funciona bem mas está cada vez mais pesado.
Apesar do aparelho celular ser bom e potente isso atrapalha bastante.",4,,,08/10/2025 10:42,,,25.9.2,negative,0.8707517385482788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
495,613365711,Estou chateada!,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13240287937,"Acabei de atualizar pra versão disponibilizada hoje e o app continua não abrindo! Fecha sozinho, nem consigo logar! Iphone 6s!",1,,,08/10/2025 08:05,,,25.9.2,negative,0.8596811890602112,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
496,613365711,tatsssssssssssssss,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13237619364,"Vão demorar quanto tempo para arrumar esse app??? Após atualização, não abre mais. Fica na tela do logo (ou seja, não chega nem à tela de login) uns segundos e depois fecha sozinho.",1,,,07/10/2025 16:26,,,25.6.8,negative,0.8442572355270386,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
497,613365711,gle2224,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13237543237,O app já está com mais de 4 dias sem conseguir entrar já instalei desistalei e não entra de forma alguma quero saber como eu vou conseguir pagar minhas contas se o aplicativo esta horrível,1,,,07/10/2025 15:56,,,25.6.8,negative,0.9307656288146972,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
498,613365711,kah_monteiro,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13237539811,Aplicativo travando e não abre,1,,,07/10/2025 15:55,,,25.6.8,negative,0.7606332302093506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
499,613365711,shisval,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13237384000,"Desde de que atualizou, eu não consigo mais acessar o aplicativo, tem uns 4 dias.
Não abre de jeito nenhum, mesmo desinstalando e instalando o App.",1,,,07/10/2025 14:54,,,25.6.8,negative,0.8425576686859131,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
500,613365711,ariemana,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13236782766,"O que houve com o aplicativo q era o melhor dentre os 3 bancos com que trabalho? Trava a cada uso, preciso reiniciar o celular e é IPhone atualizado!!! Alô TIC do Santander, outro amigo tb cliente está reclamando do mesmo problema! Vamos avaliar?",1,,,07/10/2025 11:32,,,25.6.8,negative,0.8251347541809082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
501,613365711,Henrique di Vaio,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13236147348,Como uma empresa desse porte consegue deixar mais de 1 semana o aplicativo sem atualizar e corrigir o erro? Não tá entrando,1,,,07/10/2025 08:34,,,25.6.8,negative,0.8915458917617798,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
502,613365711,LetÃ­ciaVg,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13235909602,"já tentei desinstalar e instalar novamente, mudar de rede de internet e mesmo assim o erro continua",1,,,07/10/2025 07:33,,,25.6.8,negative,0.6969523429870605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
503,613365711,Acesso ruim/pÃ©ssimo,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13235724539,Não consegui acessão o aplicativo de jeito nenhum,1,,,07/10/2025 06:45,,,25.6.8,negative,0.7870242595672607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
504,613365711,Ma Guedes,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13233289226,Não abre mais com o faceid. Tá horrível,1,,,06/10/2025 16:00,,,25.6.8,negative,0.9514697194099426,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
505,613365711,Gika 81,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13233236625,"Essa nova atualização é péssima, estou desde 4 dias sem conseguir acessar o app, ele faz que vai abrir a tela inicial para pôr os dados e fecha… PÉSSIMO. Estou passando vários constrangimentos na rua porque preciso pagar as coisas e o app não funciona, por causa de uma atualização que eu nem pedi",1,,,06/10/2025 15:40,,,25.6.8,negative,0.951594054698944,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
506,613365711,Rodrigo Manzoni,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13233212693,"Depois que o App atualizou, ele inicia aparece a logo do Santander e fecha novamente. 
Não consigo utilizar!",1,,,06/10/2025 15:30,,,25.6.8,negative,0.8312311172485352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
507,613365711,GabrielAmaralSergio96,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13232612825,Aplicativo parou de abrir do nada no meu IPhone 6s.,1,,,06/10/2025 12:02,,,25.6.8,negative,0.7820665240287781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
508,613365711,leticia1105,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13231765651,"essa nova atualização bugou o aplicativo todo, fica travando e não abre",1,,,06/10/2025 08:08,,,25.6.8,negative,0.9002039432525635,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
509,613365711,Victoragostinho,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13230963966,"Toda semana preciso trocar a senha, seja do aplicativo Santander ou do Way. Que é outra aberração somente no Santander sou obrigado a ter dos aplicativos. Fora que as senhas não são sincronizadas, qual é a dificuldade de não me forçar a troca da senha semanalmente? Dessa forma não tem segurança se toda semana eu precisar mudar fica difícil de memorizar e vou ter anotar, o que não é uma boa prática.",2,,,06/10/2025 04:37,,,25.6.8,negative,0.9016565680503844,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
511,613365711,Edud0329,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13230559800,"Após a última atualização 25.6.8 o aplicativo não abre mais, fechando sozinho quando abro. Por favor analisem o que está acontecendo.",1,,,06/10/2025 02:21,,,25.6.8,negative,0.6855614185333252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
512,613365711,Eduardofurukawa,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13228714708,O app no iphone não entra. Mesmo com CPF e senha,2,,,05/10/2025 14:22,,,25.6.8,negative,0.691579282283783,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
513,613365711,Eualissonsouza,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13225277929,NÃO TÁ ABRINDO ESSA DESGRAÇA DO CARALHOOOOOOOO,1,,,04/10/2025 20:58,,,25.6.8,negative,0.9449797868728638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
514,613365711,Wellmin da Silva Santos,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13224579986,"Fiz a conta, fui aprovada mas na hora de entrar aparece “não foi possível carregar dados”!!!",2,,,04/10/2025 16:35,,,25.6.8,negative,0.6191604733467102,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
515,613365711,Laisa Macedo,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13223454979,Resolvam isso essa atualização não presta. O aplicativo não entrar e não consigo pagar minhas contas e muito menos ver meu saldo no cartão. Um lixo,3,,,04/10/2025 10:21,,,25.6.8,negative,0.9427072405815125,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
516,613365711,wyalmeida,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13223329239,"Diversos bugs, lentidão. Acabaram com o melhor app bancário, Santander ajuda ai!!!",1,,,04/10/2025 09:48,,,25.6.8,negative,0.9205904603004456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
517,613365711,hduhbfghb,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13222893465,Desde quinta feira o app não funciona mais !!!,1,,,04/10/2025 07:59,,,25.6.8,negative,0.8095796704292297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
518,613365711,Isa Blount,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13222759081,"Estou há dias tentando pagar minhas contas e o meu dinheiro está preso no aplicativo sem que eu possa utilizar porque desde essa ultima atualização o app simplesmente não abre, não consigo movimentar nada no site e o suporte também não dá suporte nenhum! Como vamos resolver isso? Preciso pagar minhas contas!",1,,,04/10/2025 07:26,,,25.6.8,negative,0.8548003435134888,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
519,613365711,xanderrrrreee,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13222620759,App péssimo! Não abre e some da tela,1,,,04/10/2025 06:53,,,25.6.8,negative,0.9468988180160522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
521,613365711,@LuanGustavoof,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/613365711/ios/ratingsResponses?reviewId=13220171667,"Aplicativo horrível, antigo, cheio de publicidades para todo canto, hoje liguei para o SAC que tem o pior atendimento tive o telefone desligado na cara, liguei para a ouvidora pra mandar retirar essas publicidades ridículas em banner que a Santander coloca em todo canto e o “setor de tecnocloiga “ que é o mais ridículo do mercado informou que não é possível que somos obrigados a ficar vendo essas publicidades ridículas",1,,,03/10/2025 16:52,,,25.6.8,negative,0.9392454624176024,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
